student_id,roll_no,department,semester,attendance_percentage,current_cgpa,previous_cgpa,cgpa_trend,backlogs,internal_marks,assignment_score,credits_completed,event_participation,internship_status,skill_score,placement_status,at_risk,risk_probability_ground_truth
STU-0015,25CS115,CSE,2,76.5,7.92,7.83,stable,0,71.4,69.8,43,50.6,,89.7,Not Eligible,0,0.046
STU-5586,22EE286,EEE,8,88.0,7.31,6.84,improving,0,70.5,88.0,166,45.7,,67.4,In Process,0,0.069
STU-1269,23CS469,CSE,5,90.7,8.2,8.77,declining,0,80.8,87.9,106,49.6,Completed,81.1,Eligible,0,0.23
STU-6885,22ME685,Mechanical,8,85.1,6.51,6.45,stable,1,58.6,83.4,160,64.8,,89.5,In Process,0,0.199
STU-8344,22CI344,Civil,7,70.8,7.54,7.39,improving,0,69.9,73.4,145,90.3,Ongoing,83.2,Placed,0,0.137
STU-7977,25CI877,Civil,1,85.4,6.49,6.14,improving,0,63.6,87.9,21,66.4,,84.4,Not Eligible,0,0.057
STU-0147,23CS247,CSE,5,79.7,7.52,7.05,improving,0,75.8,79.6,105,55.0,Ongoing,66.9,Eligible,0,0.098
STU-7378,23ME278,Mechanical,6,83.7,7.17,7.83,declining,0,65.0,76.2,122,37.4,,61.9,Eligible,0,0.208
STU-5872,24EE572,EEE,3,80.4,7.78,7.38,improving,0,82.6,83.0,63,22.1,,69.2,Not Eligible,0,0.142
STU-2769,22IT169,IT,7,78.5,7.44,7.81,declining,0,80.8,76.8,147,49.2,,63.4,In Process,0,0.14
STU-4605,22EC205,ECE,7,72.8,8.43,8.64,declining,0,85.3,70.1,147,49.8,,77.3,Placed,0,0.136
STU-0865,24CS965,CSE,4,96.8,8.27,8.56,declining,0,75.5,100.0,84,50.8,,80.7,Not Eligible,0,0.172
STU-1494,25CS694,CSE,1,92.1,7.36,7.86,declining,0,64.6,91.0,18,38.2,,75.8,Not Eligible,0,0.321
STU-2831,23IT231,IT,5,75.1,9.09,9.37,declining,0,93.6,74.1,106,61.3,Completed,87.8,Eligible,0,0.19
STU-5977,23EE677,EEE,6,83.5,7.45,6.88,improving,0,66.1,92.1,126,85.6,,98.0,Eligible,0,0.133
STU-6854,25ME654,Mechanical,1,68.5,5.58,5.97,declining,1,61.8,70.9,18,54.1,,52.6,Not Eligible,1,0.749
STU-3334,22IT734,IT,8,81.7,7.65,7.32,improving,0,80.2,83.4,168,43.7,Completed,65.3,In Process,0,0.082
STU-8389,24CI389,Civil,3,75.1,6.53,6.28,improving,1,68.3,84.9,55,57.0,,71.4,Not Eligible,0,0.075
STU-6798,24ME598,Mechanical,4,71.6,6.95,7.33,declining,0,72.3,73.4,82,41.4,,54.1,Not Eligible,0,0.209
STU-6018,22EE718,EEE,8,80.1,7.24,7.24,stable,0,66.8,88.2,166,65.6,Completed,57.0,In Process,0,0.094
STU-1981,25CS281,CSE,2,88.3,7.83,7.89,stable,0,79.2,100.0,40,82.8,,43.4,Not Eligible,0,0.117
STU-2959,23IT359,IT,5,86.2,9.73,10.0,declining,0,92.0,90.2,103,51.2,Completed,98.0,Eligible,0,0.101
STU-2700,24IT100,IT,4,77.2,7.8,7.62,improving,0,79.8,68.6,86,28.2,,87.7,Not Eligible,0,0.062
STU-5624,23EE324,EEE,5,74.6,6.89,6.71,improving,1,78.2,79.6,99,67.1,Ongoing,57.3,In Process,0,0.155
STU-7795,25CI695,Civil,1,71.1,6.64,6.67,stable,0,63.3,71.4,21,73.0,,63.1,Not Eligible,0,0.097
STU-0413,22CS513,CSE,8,77.6,9.33,9.7,declining,0,83.3,68.8,164,41.9,Completed,98.0,Placed,0,0.183
STU-7972,23CI872,Civil,5,79.1,7.15,7.95,declining,1,62.0,77.8,103,49.2,Completed,79.6,In Process,0,0.487
STU-0829,23CS929,CSE,6,87.5,7.65,8.36,declining,0,72.3,79.5,122,73.8,Completed,77.9,Eligible,0,0.273
STU-7224,24ME124,Mechanical,4,78.1,7.97,7.43,improving,0,74.0,78.2,80,66.1,,88.6,Not Eligible,0,0.088
STU-1779,25CS979,CSE,2,76.6,9.95,9.46,improving,0,98.7,76.6,38,31.8,,98.0,Not Eligible,0,0.167
STU-5201,24EE801,EEE,3,75.7,7.4,8.19,declining,0,72.5,77.7,65,79.3,,76.0,Not Eligible,0,0.348
STU-8074,23CI974,Civil,5,74.5,7.08,7.55,declining,4,68.4,77.0,87,70.6,,73.3,In Process,1,0.85
STU-1542,25CS742,CSE,1,78.0,6.52,6.41,stable,0,60.6,84.6,23,69.4,,71.9,Not Eligible,0,0.106
STU-5517,24EE217,EEE,3,69.8,6.64,7.22,declining,0,80.2,84.9,65,98.0,,56.5,Not Eligible,0,0.338
STU-5842,24EE542,EEE,3,72.2,8.18,7.99,improving,0,85.6,76.6,63,79.9,,98.0,Not Eligible,0,0.105
STU-7650,23CI550,Civil,5,68.7,6.14,5.53,improving,0,56.7,62.0,107,81.7,,53.3,In Process,0,0.126
STU-6906,24ME706,Mechanical,4,74.4,7.96,8.22,declining,0,75.4,85.5,80,70.7,,65.4,Not Eligible,0,0.19
STU-7450,25ME350,Mechanical,1,79.5,7.54,7.53,stable,0,79.5,80.6,18,5.0,,49.3,Not Eligible,0,0.302
STU-0175,23CS275,CSE,6,81.3,8.72,8.32,improving,0,90.2,82.3,122,56.0,Completed,85.1,Eligible,0,0.086
STU-5091,22EC691,ECE,7,81.6,8.03,7.99,stable,0,74.1,84.5,143,66.1,Completed,74.5,Placed,0,0.09
STU-7444,24ME344,Mechanical,4,78.5,6.05,5.23,improving,0,58.5,69.0,82,50.9,,60.8,Not Eligible,0,0.158
STU-6414,24ME214,Mechanical,4,81.5,6.95,7.71,declining,0,66.3,72.3,86,58.9,Ongoing,78.8,Not Eligible,0,0.282
STU-2475,25IT775,IT,2,70.1,8.74,8.96,declining,0,84.3,65.7,43,76.2,,89.2,Not Eligible,0,0.101
STU-0663,23CS763,CSE,5,71.9,7.65,8.22,declining,0,80.4,87.8,103,44.8,Ongoing,71.7,Eligible,0,0.262
STU-4979,22EC579,ECE,7,90.3,6.64,6.72,stable,0,66.2,84.5,147,51.2,,74.9,Not Eligible,0,0.149
STU-8159,24CI159,Civil,3,79.1,8.1,7.17,improving,0,86.4,74.0,63,50.4,,69.9,Not Eligible,0,0.085
STU-8119,22CI119,Civil,8,79.3,6.5,6.45,stable,0,62.6,72.0,168,36.9,,50.0,Not Eligible,0,0.108
STU-3478,22IT878,IT,8,86.7,8.42,8.09,improving,0,88.6,78.9,170,70.6,Completed,79.0,Placed,0,0.038
STU-7739,22CI639,Civil,8,75.3,8.11,7.53,improving,0,85.8,76.4,166,96.4,Completed,93.0,Placed,0,0.11
STU-3417,22IT817,IT,8,95.2,8.79,8.51,improving,0,90.0,92.0,166,98.0,,68.9,Placed,0,0.066
STU-6809,24ME609,Mechanical,4,56.6,6.23,6.46,declining,2,64.1,68.4,76,46.3,,61.7,Not Eligible,1,0.986
STU-2638,23IT938,IT,5,81.1,9.18,9.4,declining,0,91.3,80.8,106,71.2,Completed,98.0,Eligible,0,0.233
STU-3698,22EC198,ECE,7,80.0,8.85,8.24,improving,0,92.9,74.0,148,60.1,Completed,93.6,Placed,0,0.162
STU-1781,25CS981,CSE,1,79.1,8.61,8.82,declining,0,87.2,79.0,18,48.5,,71.2,Not Eligible,0,0.147
STU-6705,22ME505,Mechanical,8,79.1,7.36,7.62,declining,0,68.5,69.8,169,84.8,,92.3,In Process,0,0.105
STU-2164,25IT464,IT,1,66.2,8.82,8.77,stable,0,96.7,73.1,22,84.9,,73.4,Not Eligible,0,0.251
STU-4583,22EC183,ECE,7,81.0,6.9,6.86,stable,2,68.3,85.9,141,51.3,Completed,57.5,Placed,0,0.203
STU-1478,22CS678,CSE,7,90.3,9.39,9.21,improving,0,94.0,83.9,149,66.7,Ongoing,98.0,Placed,0,0.143
STU-2975,25IT375,IT,2,81.7,9.32,9.41,stable,0,92.6,79.4,42,36.5,,98.0,Not Eligible,0,0.043
STU-2296,25IT596,IT,2,76.9,7.08,6.6,improving,0,75.6,77.0,42,65.6,,75.6,Not Eligible,0,0.089
STU-5942,23EE642,EEE,6,81.9,7.81,7.8,stable,3,84.6,87.5,110,59.1,Completed,77.1,In Process,0,0.412
STU-5316,25EE916,EEE,1,89.4,7.23,7.43,declining,0,70.6,88.5,22,69.0,Ongoing,50.3,Not Eligible,0,0.123
STU-4971,23EC571,ECE,5,74.9,5.59,6.1,declining,2,47.6,76.8,93,76.6,,55.4,In Process,1,0.808
STU-6200,23EE900,EEE,6,84.7,8.82,8.65,improving,0,91.8,80.2,127,73.5,Completed,75.5,Eligible,0,0.104
STU-7083,24ME883,Mechanical,3,86.2,8.49,9.37,declining,0,78.3,71.7,59,40.7,,56.1,Not Eligible,0,0.414
STU-5205,24EE805,EEE,3,83.9,8.63,8.62,stable,0,86.9,78.9,64,36.3,Ongoing,85.7,Not Eligible,0,0.074
STU-3697,23EC197,ECE,6,75.8,7.83,7.74,stable,0,79.6,73.7,126,76.3,,66.3,Eligible,0,0.101
STU-7149,22ME949,Mechanical,7,70.8,8.22,7.66,improving,0,89.3,85.0,149,70.6,,53.8,Placed,0,0.135
STU-2580,22IT880,IT,8,89.1,7.02,7.58,declining,0,68.2,76.3,166,49.7,Completed,80.7,In Process,0,0.191
STU-7338,24ME238,Mechanical,3,68.9,7.48,7.63,declining,0,69.4,68.0,61,32.8,,76.1,Not Eligible,0,0.176
STU-7385,25ME285,Mechanical,1,99.0,7.89,7.94,stable,0,82.3,87.9,23,38.5,,61.7,Not Eligible,0,0.12
STU-4921,24EC521,ECE,4,71.7,6.13,5.89,improving,3,50.5,72.0,68,88.4,,75.6,Not Eligible,1,0.786
STU-1273,22CS473,CSE,7,84.4,9.46,9.87,declining,0,98.9,78.6,148,67.5,Ongoing,87.8,Placed,0,0.163
STU-6537,24ME337,Mechanical,3,73.1,6.89,7.12,declining,0,68.2,77.0,59,79.3,,59.9,Not Eligible,0,0.122
STU-1758,24CS958,CSE,4,89.8,7.41,7.43,stable,0,71.3,86.8,85,61.1,,76.8,Not Eligible,0,0.089
STU-5494,23EE194,EEE,5,74.5,7.25,7.13,stable,2,65.2,77.2,99,67.3,,73.8,In Process,1,0.656
STU-2839,24IT239,IT,4,70.6,9.84,10.0,declining,0,95.2,72.9,85,78.1,,98.0,Not Eligible,0,0.122
STU-2168,22IT468,IT,7,89.9,6.05,5.63,improving,0,60.3,86.0,143,57.0,Ongoing,61.1,In Process,0,0.114
STU-0522,24CS622,CSE,3,93.8,8.28,7.89,improving,0,86.4,89.1,59,48.6,,89.0,Not Eligible,0,0.1
STU-4024,23EC524,ECE,5,97.3,7.04,7.42,declining,0,76.7,95.2,107,49.4,Completed,94.6,Eligible,0,0.207
STU-1792,23CS992,CSE,6,62.1,7.44,7.96,declining,0,74.4,67.1,122,56.6,,84.6,Eligible,1,0.603
STU-2708,23IT108,IT,6,70.6,7.4,7.1,improving,0,75.4,79.5,128,5.5,Completed,77.8,Eligible,0,0.177
STU-2010,24CS310,CSE,4,85.7,7.05,7.34,declining,0,65.0,79.0,85,52.0,,68.4,Not Eligible,0,0.113
STU-8067,23CI967,Civil,6,72.4,7.58,7.7,stable,0,75.6,80.6,124,53.5,Completed,82.9,Eligible,0,0.09
STU-7206,24ME106,Mechanical,4,75.7,6.8,6.81,stable,0,78.7,83.3,85,78.1,,66.4,Not Eligible,0,0.04
STU-0858,24CS958,CSE,4,89.7,7.9,8.08,declining,0,74.9,89.6,84,79.8,,84.9,Not Eligible,0,0.175
STU-2937,22IT337,IT,8,91.8,8.18,8.11,stable,0,77.0,80.6,170,87.1,Ongoing,58.4,Placed,0,0.142
STU-2761,25IT161,IT,1,82.6,7.82,8.22,declining,0,84.0,72.3,21,69.6,,79.5,Not Eligible,0,0.21
STU-6753,24ME553,Mechanical,3,79.7,7.53,7.99,declining,0,72.8,76.9,61,74.2,,51.4,Not Eligible,0,0.195
STU-1396,22CS596,CSE,7,84.3,7.52,7.22,improving,0,75.5,85.9,147,42.6,,84.8,Placed,0,0.089
STU-0508,22CS608,CSE,7,90.4,9.09,8.73,improving,0,90.9,80.8,143,53.5,Completed,98.0,Placed,0,0.073
STU-7605,25CI505,Civil,1,72.9,7.42,6.88,improving,0,81.4,70.5,21,44.7,,76.1,Not Eligible,0,0.128
STU-4243,24EC743,ECE,3,73.6,7.9,7.82,stable,0,75.3,73.6,64,82.6,,71.6,Not Eligible,0,0.111
STU-2328,22IT628,IT,7,83.3,6.35,6.32,stable,0,60.4,85.9,143,98.0,,77.0,In Process,0,0.074
STU-3576,22EC976,ECE,7,86.6,7.72,8.13,declining,0,78.9,90.6,149,70.0,Completed,62.6,Placed,0,0.221
STU-0294,24CS394,CSE,3,81.4,8.08,8.26,declining,0,89.5,77.7,59,61.7,,71.1,Not Eligible,0,0.056
STU-1480,24CS680,CSE,4,91.0,8.5,9.07,declining,0,88.6,85.1,85,48.5,Ongoing,81.9,Not Eligible,0,0.169
STU-3067,23IT467,IT,6,83.6,8.68,8.54,stable,0,87.5,84.4,128,76.9,Completed,72.6,Eligible,0,0.103
STU-6737,24ME537,Mechanical,3,82.7,6.29,6.34,stable,0,62.5,82.1,59,44.2,Ongoing,61.4,Not Eligible,0,0.104
STU-3660,22EC160,ECE,7,78.5,7.35,7.05,improving,0,73.0,77.3,147,60.9,Completed,67.0,In Process,0,0.107
STU-1268,24CS468,CSE,4,73.6,8.07,8.32,declining,0,77.4,78.0,86,36.4,,59.3,Not Eligible,0,0.086
STU-3489,22IT889,IT,7,90.8,7.36,6.36,improving,0,66.6,87.6,149,79.8,Completed,86.1,In Process,0,0.098
STU-2774,22IT174,IT,7,83.7,6.99,6.98,stable,0,71.9,94.4,143,56.4,Completed,57.1,In Process,0,0.085
STU-1042,22CS242,CSE,7,78.4,7.0,6.61,improving,0,75.5,73.8,149,71.8,Completed,65.4,Not Eligible,0,0.07
STU-5893,25EE593,EEE,2,76.6,8.34,8.12,improving,0,80.1,76.7,42,85.3,Ongoing,98.0,Not Eligible,0,0.05
STU-1210,22CS410,CSE,8,74.2,7.86,7.65,improving,0,68.3,75.1,166,84.4,Completed,95.3,Placed,0,0.13
STU-7599,24CI499,Civil,4,90.4,7.87,7.64,improving,0,79.3,82.2,86,55.6,,76.2,Not Eligible,0,0.127
STU-4383,22EC883,ECE,8,58.4,8.05,8.04,stable,0,74.6,55.8,168,45.4,Completed,80.5,Placed,1,0.711
STU-2251,22IT551,IT,7,92.5,8.2,8.2,stable,0,87.2,74.7,148,98.0,Completed,82.2,Placed,0,0.126
STU-1334,22CS534,CSE,8,85.4,9.95,10.0,stable,0,99.0,83.8,164,77.0,Completed,86.3,Placed,0,0.094
STU-3991,23EC491,ECE,6,94.0,8.74,8.87,stable,0,96.8,89.1,127,50.4,Ongoing,85.9,Eligible,0,0.159
STU-1646,23CS846,CSE,6,79.4,7.32,7.05,improving,0,74.5,76.6,122,83.9,,47.9,Eligible,0,0.126
STU-3259,24IT659,IT,3,92.9,7.34,7.09,improving,0,74.7,91.5,65,49.2,Ongoing,61.4,Not Eligible,0,0.138
STU-2822,25IT222,IT,2,87.9,6.93,6.57,improving,0,62.8,80.3,40,48.2,,65.0,Not Eligible,0,0.123
STU-0788,24CS888,CSE,4,91.0,8.71,9.54,declining,0,89.2,85.1,80,46.5,,85.9,Not Eligible,0,0.237
STU-7986,25CI886,Civil,2,69.9,6.43,6.68,declining,1,68.4,77.5,38,57.4,,63.6,Not Eligible,0,0.325
STU-8421,22CI421,Civil,7,82.9,7.76,7.66,stable,0,82.5,81.1,143,62.2,,69.9,In Process,0,0.067
STU-2469,22IT769,IT,7,81.9,7.86,7.16,improving,0,82.8,88.1,143,79.5,,83.3,Placed,0,0.083
STU-6743,23ME543,Mechanical,6,71.3,7.37,7.32,stable,2,73.3,68.4,120,92.0,Completed,54.0,In Process,1,0.581
STU-7453,22ME353,Mechanical,7,77.7,6.63,6.18,improving,1,64.0,82.9,141,95.7,,69.3,In Process,0,0.252
STU-8054,23CI954,Civil,5,87.0,8.22,8.77,declining,0,86.6,75.1,106,77.7,Completed,82.1,Eligible,0,0.144
STU-3323,25IT723,IT,2,65.6,9.05,9.06,stable,0,90.3,58.3,44,56.1,,69.6,Not Eligible,0,0.202
STU-6415,22ME215,Mechanical,7,92.2,7.58,6.96,improving,0,80.5,83.4,149,64.2,,82.7,Placed,0,0.187
STU-7133,22ME933,Mechanical,7,78.3,5.55,5.51,stable,2,54.5,82.2,141,81.7,Completed,60.8,In Process,1,0.581
STU-7145,22ME945,Mechanical,8,64.4,8.71,8.87,declining,0,88.2,73.8,170,80.1,Completed,78.7,Placed,0,0.349
STU-5065,23EC665,ECE,6,81.8,7.66,7.44,improving,0,79.2,83.1,128,63.4,Completed,74.8,Eligible,0,0.059
STU-4037,25EC537,ECE,1,76.7,7.06,7.23,declining,0,72.0,82.8,19,94.6,Ongoing,54.0,Not Eligible,0,0.084
STU-4411,25EC911,ECE,2,87.7,6.22,6.0,improving,0,66.9,80.5,42,88.6,,62.3,Not Eligible,0,0.125
STU-2416,25IT716,IT,2,85.8,7.24,7.18,stable,0,69.5,84.0,43,81.9,,54.8,Not Eligible,0,0.067
STU-4831,24EC431,ECE,4,83.8,7.97,8.15,declining,0,73.6,86.0,86,47.4,,68.1,Not Eligible,0,0.123
STU-0831,25CS931,CSE,2,79.1,7.79,7.0,improving,0,77.8,85.2,43,71.8,,67.9,Not Eligible,0,0.099
STU-3442,24IT842,IT,3,75.2,7.49,7.98,declining,0,77.2,62.7,61,85.0,,67.6,Not Eligible,0,0.258
STU-5569,22EE269,EEE,8,86.7,8.46,8.17,improving,0,82.6,73.4,168,31.9,,85.9,Placed,0,0.133
STU-1352,23CS552,CSE,5,82.9,6.8,6.4,improving,0,70.4,84.1,103,83.3,,77.6,Eligible,0,0.035
STU-8181,24CI181,Civil,4,81.5,8.54,8.46,stable,0,93.0,78.6,85,59.7,,73.3,Not Eligible,0,0.134
STU-2326,25IT626,IT,1,70.4,8.99,9.41,declining,0,89.3,66.0,18,98.0,,86.7,Not Eligible,0,0.24
STU-0410,25CS510,CSE,1,79.5,7.62,7.56,stable,0,84.2,84.9,18,47.7,,67.5,Not Eligible,0,0.057
STU-6554,23ME354,Mechanical,5,68.4,6.1,6.1,stable,0,62.9,74.4,105,38.6,,45.7,In Process,0,0.276
STU-7348,24ME248,Mechanical,3,69.3,6.78,7.13,declining,3,66.7,72.6,52,35.2,,84.7,Not Eligible,1,0.817
STU-1570,24CS770,CSE,4,72.3,7.28,8.02,declining,0,69.8,76.2,86,98.0,Ongoing,79.5,Not Eligible,0,0.251
STU-1323,22CS523,CSE,7,71.6,8.58,8.75,declining,0,87.6,75.5,148,56.7,,90.4,Placed,0,0.201
STU-5598,23EE298,EEE,6,81.2,9.28,9.64,declining,0,96.1,89.3,122,65.9,,74.6,Eligible,0,0.101
STU-0799,23CS899,CSE,6,84.5,8.7,8.44,improving,0,91.7,88.3,124,87.4,Completed,74.3,Eligible,0,0.043
STU-1994,25CS294,CSE,2,85.4,7.75,8.23,declining,0,77.9,85.1,44,58.6,,62.1,Not Eligible,0,0.141
STU-0039,23CS139,CSE,6,76.6,8.23,8.03,improving,0,78.0,72.8,124,59.7,Completed,82.2,Eligible,0,0.04
STU-4255,22EC755,ECE,7,85.1,6.34,6.57,declining,0,58.9,82.1,143,54.8,,60.9,In Process,0,0.156
STU-7525,24ME425,Mechanical,3,74.9,7.71,7.3,improving,0,83.0,69.9,65,98.0,,73.2,Not Eligible,0,0.062
STU-4091,24EC591,ECE,3,82.4,7.74,8.13,declining,0,72.0,78.1,61,76.5,,71.6,Not Eligible,0,0.1
STU-0320,25CS420,CSE,2,81.5,7.79,8.52,declining,0,77.9,78.9,38,64.1,Ongoing,79.8,Not Eligible,0,0.318
STU-5071,23EC671,ECE,6,72.1,7.52,7.65,stable,0,69.7,67.7,124,85.3,Completed,59.9,Eligible,0,0.086
STU-0215,23CS315,CSE,6,84.8,7.18,6.48,improving,0,67.5,95.1,127,20.8,Completed,76.6,Eligible,0,0.09
STU-6762,25ME562,Mechanical,2,72.3,6.56,6.6,stable,0,59.5,65.8,40,80.7,,61.1,Not Eligible,0,0.121
STU-3413,22IT813,IT,7,79.5,8.52,8.35,improving,0,92.5,79.5,148,42.9,Completed,77.6,Placed,0,0.107
STU-1211,24CS411,CSE,4,93.2,7.41,7.16,improving,0,73.8,84.6,82,85.2,,73.3,Not Eligible,0,0.073
STU-5222,25EE822,EEE,1,91.1,7.34,6.5,improving,0,69.7,83.8,22,78.0,,73.9,Not Eligible,0,0.143
STU-3122,25IT522,IT,2,74.5,8.87,8.95,stable,0,88.6,72.8,40,59.4,,98.0,Not Eligible,0,0.111
STU-4044,25EC544,ECE,2,99.0,9.62,9.84,declining,0,92.8,83.3,40,55.1,,91.2,Not Eligible,0,0.15
STU-0823,24CS923,CSE,3,84.5,6.98,6.22,improving,0,68.2,89.3,61,48.7,,70.0,Not Eligible,0,0.05
STU-4557,25EC157,ECE,1,83.4,8.43,8.27,improving,0,92.6,89.2,21,38.0,,66.7,Not Eligible,0,0.098
STU-4920,24EC520,ECE,3,92.8,7.52,7.06,improving,0,83.3,83.6,65,41.8,,79.4,Not Eligible,0,0.088
STU-3203,24IT603,IT,3,84.6,7.5,7.16,improving,0,76.6,80.9,61,46.0,,93.0,Not Eligible,0,0.09
STU-1664,24CS864,CSE,4,82.9,9.95,9.82,stable,0,99.0,91.1,82,54.2,,98.0,Not Eligible,0,0.157
STU-1229,22CS429,CSE,8,99.0,5.78,6.0,declining,0,58.8,91.0,166,49.9,Completed,64.2,In Process,0,0.335
STU-6566,24ME366,Mechanical,4,89.6,7.93,7.8,stable,0,76.4,84.8,84,90.5,,53.7,Not Eligible,0,0.073
STU-6634,22ME434,Mechanical,7,65.6,7.02,6.34,improving,0,67.0,68.0,149,34.4,Completed,71.8,In Process,0,0.259
STU-5955,22EE655,EEE,7,68.8,6.98,7.08,stable,0,76.7,69.8,149,64.9,Ongoing,67.3,Placed,0,0.254
STU-4023,25EC523,ECE,2,98.1,6.98,6.83,improving,0,59.3,93.6,38,80.8,,75.9,Not Eligible,0,0.12
STU-3678,24EC178,ECE,4,85.6,6.85,7.56,declining,0,71.3,80.4,80,21.6,,62.7,Not Eligible,0,0.379
STU-6040,23EE740,EEE,6,61.0,7.56,7.86,declining,4,84.1,68.1,110,74.2,Completed,52.4,In Process,1,0.981
STU-4868,25EC468,ECE,1,71.5,8.94,8.95,stable,0,92.4,68.7,21,42.8,,92.3,Not Eligible,0,0.161
STU-5502,25EE202,EEE,2,89.4,7.25,6.97,improving,0,76.8,84.6,42,58.2,,56.2,Not Eligible,0,0.09
STU-5998,25EE698,EEE,2,71.7,8.34,8.05,improving,0,83.8,65.2,42,67.6,,90.0,Not Eligible,0,0.204
STU-7496,24ME396,Mechanical,4,79.5,6.1,5.91,improving,0,67.0,83.6,84,63.7,Ongoing,70.3,Not Eligible,0,0.217
STU-0720,23CS820,CSE,6,77.1,9.35,8.68,improving,0,88.6,91.9,122,29.8,Completed,93.5,Eligible,0,0.113
STU-4565,22EC165,ECE,7,74.7,7.43,7.72,declining,0,79.8,74.3,147,55.8,,68.0,Not Eligible,0,0.23
STU-4036,25EC536,ECE,1,68.7,6.83,6.85,stable,1,69.3,60.3,19,47.1,,77.9,Not Eligible,0,0.414
STU-6165,24EE865,EEE,3,82.2,7.47,7.44,stable,0,80.7,82.3,65,58.0,,64.7,Not Eligible,0,0.101
STU-8396,25CI396,Civil,2,74.1,6.47,6.21,improving,0,60.0,76.1,43,56.5,,59.0,Not Eligible,0,0.113
STU-7207,24ME107,Mechanical,4,75.9,8.09,7.81,improving,0,85.0,80.2,80,46.0,Ongoing,82.9,Not Eligible,0,0.123
STU-2305,24IT605,IT,4,72.1,9.31,9.01,improving,0,94.6,63.7,85,75.2,,87.3,Not Eligible,0,0.097
STU-8249,25CI249,Civil,1,77.9,7.59,8.23,declining,0,82.4,78.3,21,37.6,,63.3,Not Eligible,0,0.217
STU-2869,24IT269,IT,3,80.5,8.48,8.52,stable,0,87.3,75.3,61,68.2,,80.9,Not Eligible,0,0.064
STU-2302,23IT602,IT,5,84.2,8.71,8.74,stable,0,80.7,87.0,105,54.0,,87.8,Eligible,0,0.103
STU-3290,24IT690,IT,4,89.0,8.5,8.12,improving,0,93.3,68.4,85,50.9,,84.7,Not Eligible,0,0.122
STU-5392,24EE992,EEE,3,67.1,6.9,6.32,improving,0,61.7,75.9,65,78.3,,36.9,Not Eligible,0,0.196
STU-6887,22ME687,Mechanical,8,71.7,6.14,5.98,improving,1,62.8,64.4,166,76.3,,88.8,In Process,0,0.263
STU-0931,25CS131,CSE,2,86.3,7.0,6.58,improving,0,68.9,77.5,42,75.4,,72.9,Not Eligible,0,0.12
STU-1183,23CS383,CSE,5,87.8,9.95,10.0,stable,0,99.0,85.9,105,68.7,,98.0,Eligible,0,0.119
STU-5267,25EE867,EEE,2,83.5,8.05,7.94,stable,0,76.1,77.9,43,82.3,,95.8,Not Eligible,0,0.092
STU-6096,25EE796,EEE,1,74.3,6.35,6.41,stable,0,58.7,73.0,18,84.0,,50.5,Not Eligible,0,0.106
STU-3015,22IT415,IT,8,87.3,8.5,8.77,declining,0,83.3,79.8,169,53.4,Ongoing,70.0,Placed,0,0.087
STU-3837,23EC337,ECE,5,76.2,7.93,7.57,improving,0,91.2,64.8,101,50.7,Completed,68.8,Eligible,0,0.077
STU-3547,22EC947,ECE,8,90.1,7.92,7.91,stable,0,71.3,90.2,169,49.3,,88.5,Placed,0,0.064
STU-3746,25EC246,ECE,1,81.2,6.8,7.03,declining,0,73.4,75.7,21,80.5,,58.4,Not Eligible,0,0.132
STU-2833,23IT233,IT,5,77.3,8.93,8.84,stable,0,86.2,74.0,106,35.1,Completed,78.6,Eligible,0,0.122
STU-2210,23IT510,IT,5,67.4,7.43,6.84,improving,0,76.0,71.8,106,49.4,Completed,77.0,Eligible,0,0.242
STU-4734,22EC334,ECE,7,88.1,6.1,6.2,stable,0,54.6,78.9,145,50.5,Completed,75.3,In Process,0,0.262
STU-7024,22ME824,Mechanical,7,87.4,6.31,5.86,improving,0,63.0,89.4,143,55.4,Ongoing,75.6,Not Eligible,0,0.172
STU-1850,23CS150,CSE,6,70.3,6.95,6.89,stable,0,67.0,61.3,127,72.7,Completed,56.1,Eligible,0,0.113
STU-5629,24EE329,EEE,3,80.2,6.6,6.71,stable,0,66.4,69.7,64,54.8,,70.0,Not Eligible,0,0.106
STU-5375,23EE975,EEE,6,82.8,6.99,6.56,improving,0,75.7,75.0,124,65.5,Ongoing,44.3,Eligible,0,0.164
STU-8321,25CI321,Civil,1,84.0,6.71,7.23,declining,1,66.0,81.1,18,44.6,,75.7,Not Eligible,0,0.445
STU-8030,22CI930,Civil,8,85.5,8.15,8.04,stable,0,76.3,83.8,166,42.3,,81.1,Placed,0,0.082
STU-6349,23ME149,Mechanical,5,90.5,7.33,7.51,declining,0,76.8,84.7,107,63.6,,65.8,Eligible,0,0.074
STU-1124,22CS324,CSE,7,95.2,8.53,8.25,improving,0,83.2,98.5,148,37.8,Ongoing,67.2,Placed,0,0.059
STU-4010,22EC510,ECE,7,88.4,7.49,6.91,improving,0,78.7,79.4,149,42.0,,72.6,Placed,0,0.072
STU-0821,22CS921,CSE,7,94.0,7.92,7.76,improving,0,71.3,85.0,147,84.6,Ongoing,81.0,Placed,0,0.058
STU-2161,25IT461,IT,2,82.7,7.14,7.27,stable,0,65.2,72.8,42,81.7,,60.2,Not Eligible,0,0.132
STU-4060,24EC560,ECE,3,93.6,6.86,6.8,stable,0,60.4,95.5,64,50.4,,72.4,Not Eligible,0,0.08
